time,peak,duration,energy,sharpness,label
0.1333446502685547,267,0.25,1731.9870129870137,0.798159795015141,unknown
0.1349499225616455,267,0.25,1732.9870129870137,0.798159795015141,unknown
0.14305520057678223,267,0.25,1733.9870129870137,0.798159795015141,unknown
0.14305520057678223,267,0.25,1733.9870129870137,0.798159795015141,unknown
0.15096211433410645,267,0.25,1734.9870129870137,0.798159795015141,unknown
0.15096211433410645,266,0.25,1735.9870129870137,0.7951704324869944,unknown
0.15896129608154297,266,0.25,1735.9870129870137,0.7951704324869944,unknown
0.1669631004333496,266,0.25,1737.9870129870137,0.7951704324869944,unknown
0.1669631004333496,266,0.25,1738.9870129870137,0.7951704324869944,unknown
0.17496323585510254,266,0.25,1738.9870129870137,0.7951704324869944,unknown
0.18296003341674805,266,0.25,1739.9870129870137,0.7951704324869944,unknown
0.18296003341674805,266,0.25,1740.9870129870137,0.7951704324869944,unknown
0.19898724555969238,266,0.25,1740.9870129870137,0.7951704324869944,unknown
0.19898724555969238,266,0.25,1741.9870129870137,0.7951704324869944,unknown
0.20720171928405762,266,0.25,1743.9870129870137,0.7951704324869944,unknown
0.20720171928405762,266,0.25,1743.9870129870137,0.7951704324869944,unknown
0.2152082920074463,266,0.25,1744.9870129870137,0.7951704324869944,unknown
0.2232043743133545,266,0.25,1746.9870129870137,0.7951704324869944,unknown
0.2232043743133545,266,0.25,1746.9870129870137,0.7951704324869944,unknown
0.23336529731750488,266,0.25,1746.9870129870137,0.7951704324869944,unknown
0.23939299583435059,266,0.25,1748.9870129870137,0.7951704324869944,unknown
0.23939299583435059,266,0.25,1748.9870129870137,0.7951704324869944,unknown
0.2474062442779541,266,0.25,1748.9870129870137,0.7951704324869944,unknown
0.25540685653686523,266,0.25,1751.9870129870137,0.7951704324869944,unknown
0.25540685653686523,266,0.25,1751.9870129870137,0.7951704324869944,unknown
0.26340532302856445,266,0.25,1750.9870129870137,0.7951704324869944,unknown
0.2714388370513916,266,0.25,1753.9870129870137,0.7951704324869944,unknown
0.2714388370513916,266,0.25,1754.9870129870137,0.7951704324869944,unknown
0.2794935703277588,266,0.25,1754.9870129870137,0.7951704324869944,unknown
0.2794935703277588,266,0.25,1756.9870129870137,0.7951704324869944,unknown
0.28740739822387695,266,0.25,1757.9870129870137,0.7951704324869944,unknown
0.2954404354095459,266,0.25,1756.9870129870137,0.7951704324869944,unknown
0.2954404354095459,266,0.25,1757.9870129870137,0.7951704324869944,unknown
0.30351996421813965,266,0.25,1758.9870129870137,0.7951704324869944,unknown
0.3115236759185791,266,0.25,1758.9870129870137,0.7951704324869944,unknown
0.3115236759185791,266,0.25,1759.9870129870137,0.7951704324869944,unknown
0.3194694519042969,266,0.25,1761.9870129870137,0.7951704324869944,unknown
0.3274812698364258,266,0.25,1760.9870129870137,0.7951704324869944,unknown
0.3274812698364258,266,0.25,1760.9870129870137,0.7951704324869944,unknown
0.3354823589324951,266,0.25,1762.9870129870137,0.7951704324869944,unknown
0.343595027923584,266,0.25,1761.9870129870137,0.7951704324869944,unknown
0.343595027923584,266,0.25,1761.9870129870137,0.7951704324869944,unknown
0.35148048400878906,266,0.25,1762.9870129870137,0.7951704324869944,unknown
0.35148048400878906,266,0.25,1762.9870129870137,0.7951704324869944,unknown
0.3594803810119629,266,0.25,1762.9870129870137,0.7951704324869944,unknown
0.3674793243408203,266,0.25,1764.9870129870137,0.7951704324869944,unknown
0.3674793243408203,266,0.25,1765.9870129870137,0.7951704324869944,unknown
0.3834798336029053,266,0.25,1764.9870129870137,0.7951704324869944,unknown
0.3834798336029053,266,0.25,1764.9870129870137,0.7951704324869944,unknown
0.39158034324645996,265,0.25,1766.9870129870137,0.7921810699588477,unknown
0.39972496032714844,265,0.25,1766.9870129870137,0.7921810699588477,unknown
0.4000279903411865,265,0.25,1766.9870129870137,0.7921810699588477,unknown
0.4000279903411865,265,0.25,1768.9870129870137,0.7921810699588477,unknown
0.4080510139465332,265,0.25,1767.9870129870137,0.7921810699588477,unknown
0.4160335063934326,265,0.25,1768.9870129870137,0.7921810699588477,unknown
0.42406153678894043,265,0.25,1769.9870129870137,0.7921810699588477,unknown
0.42716097831726074,265,0.25,1769.9870129870137,0.7921810699588477,unknown
0.43613243103027344,265,0.25,1770.9870129870137,0.7921810699588477,unknown
0.4436020851135254,265,0.25,1772.9870129870137,0.7921810699588477,unknown
0.4446403980255127,265,0.25,1772.9870129870137,0.7921810699588477,unknown
0.45670247077941895,265,0.25,1772.9870129870137,0.7921810699588477,unknown
0.45670247077941895,265,0.25,1773.9870129870137,0.7921810699588477,unknown
0.45670247077941895,265,0.25,1774.9870129870137,0.7921810699588477,unknown
0.4651648998260498,265,0.25,1774.9870129870137,0.7921810699588477,unknown
0.47318005561828613,265,0.25,1775.9870129870137,0.7921810699588477,unknown
0.48117947578430176,265,0.25,1776.9870129870137,0.7921810699588477,unknown
0.48117947578430176,265,0.25,1775.9870129870137,0.7921810699588477,unknown
0.48117947578430176,265,0.25,1777.9870129870137,0.7921810699588477,unknown
0.4891793727874756,264,0.25,1778.9870129870137,0.7891917074307012,unknown
0.4971785545349121,264,0.25,1778.9870129870137,0.7891917074307012,unknown
0.5011749267578125,264,0.25,1779.9870129870137,0.7891917074307012,unknown
0.5011749267578125,264,0.25,1780.9870129870137,0.7891917074307012,unknown
0.513378381729126,264,0.25,1781.9870129870137,0.7891917074307012,unknown
0.513378381729126,264,0.25,1783.9870129870137,0.7891917074307012,unknown
0.5209503173828125,264,0.25,1785.9870129870137,0.7891917074307012,unknown
0.5284578800201416,264,0.25,1785.9870129870137,0.7891917074307012,unknown
0.534827470779419,264,0.25,1786.9870129870137,0.7891917074307012,unknown
0.5368344783782959,264,0.25,1787.9870129870137,0.7891917074307012,unknown
0.544966459274292,264,0.25,1787.9870129870137,0.7891917074307012,unknown
0.5480446815490723,264,0.25,1787.9870129870137,0.7891917074307012,unknown
0.5550439357757568,264,0.25,1790.9870129870137,0.7891917074307012,unknown
0.5550439357757568,264,0.25,1790.9870129870137,0.7891917074307012,unknown
0.5647826194763184,264,0.25,1790.9870129870137,0.7891917074307012,unknown
0.5709168910980225,264,0.25,1791.9870129870137,0.7891917074307012,unknown
0.572873592376709,264,0.25,1791.9870129870137,0.7891917074307012,unknown
0.5841071605682373,264,0.25,1791.9870129870137,0.7891917074307012,unknown
0.5857305526733398,264,0.25,1793.9870129870137,0.7891917074307012,unknown
0.5913939476013184,264,0.25,1793.9870129870137,0.7891917074307012,unknown
