time,peak,duration,energy,sharpness,label
6.6,24,0.0,0.4316,1.0306,noise
6.6,24,0.0,0.4294,1.0306,noise
6.6,24,0.0,0.4316,1.0306,noise
6.6,24,0.0,0.4316,1.0306,noise
6.616,24,0.0,0.4294,1.0306,noise
6.616,24,0.0,0.4316,1.0306,noise
6.616,24,0.0,0.4337,1.0306,noise
6.616,24,0.0,0.4337,1.0306,noise
6.616,24,0.0,0.4358,1.0306,noise
6.616,24,0.0,0.4358,1.0306,noise
6.616,24,0.0,0.4337,1.0306,noise
6.616,24,0.0,0.4337,1.0306,noise
6.616,24,0.0,0.4358,1.0306,noise
6.616,24,0.0,0.4408,1.0306,noise
6.616,24,0.0,0.4408,1.0306,noise
6.616,24,0.0,0.4408,1.0306,noise
6.616,23,0.0,0.4337,0.9876,noise
6.616,23,0.0,0.4337,0.9876,noise
6.616,23,0.0,0.4337,0.9876,noise
6.616,23,0.0,0.4337,0.9876,noise
6.616,23,0.0,0.4316,0.9876,noise
6.616,23,0.0,0.4316,0.9876,noise
6.616,23,0.0,0.4316,0.9876,noise
6.616,23,0.0,0.4316,0.9876,noise
6.616,24,0.0,0.4387,1.0306,noise
6.616,24,0.0,0.4387,1.0306,noise
6.616,24,0.0,0.4387,1.0306,noise
6.616,24,0.0,0.4387,1.0306,noise
6.616,24,0.0,0.4408,1.0306,noise
6.616,24,0.0,0.4458,1.0306,noise
6.616,24,0.0,0.4458,1.0306,noise
6.616,24,0.0,0.4458,1.0306,noise
6.616,24,0.0,0.4437,1.0306,noise
6.616,24,0.0,0.4437,1.0306,noise
6.616,24,0.0,0.4458,1.0306,noise
6.616,24,0.0,0.4458,1.0306,noise
6.616,24,0.0,0.4437,1.0306,noise
6.616,24,0.0,0.4437,1.0306,noise
6.616,24,0.0,0.4458,1.0306,noise
6.616,24,0.0,0.4429,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.4472,1.0306,noise
6.616,24,0.0,0.4472,1.0306,noise
6.616,24,0.0,0.445,1.0306,noise
6.616,24,0.0,0.44,1.0306,noise
6.616,24,0.0,0.44,1.0306,noise
6.616,24,0.0,0.44,1.0306,noise
6.616,24,0.0,0.4422,1.0306,noise
6.616,24,0.0,0.4422,1.0306,noise
6.631,24,0.0,0.4422,1.0306,noise
6.631,24,0.0,0.4422,1.0306,noise
6.631,24,0.0,0.4422,1.0306,noise
6.631,24,0.0,0.4422,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.4358,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.4358,1.0306,noise
6.631,24,0.0,0.4358,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.4358,1.0306,noise
6.631,24,0.0,0.4337,1.0306,noise
6.631,24,0.0,0.4358,1.0306,noise
6.631,24,0.0,0.4358,1.0306,noise
6.631,24,0.0,0.4358,1.0306,noise
6.631,24,0.0,0.4358,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.4379,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.4422,1.0306,noise
6.631,24,0.0,0.4422,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.631,24,0.0,0.44,1.0306,noise
6.647,24,0.0,0.44,1.0306,noise
6.647,24,0.0,0.4379,1.0306,noise
6.647,24,0.0,0.4379,1.0306,noise
6.647,24,0.0,0.4379,1.0306,noise
6.647,24,0.0,0.44,1.0306,noise
6.647,24,0.0,0.44,1.0306,noise
6.647,24,0.0,0.4422,1.0306,noise
6.647,24,0.0,0.4422,1.0306,noise
6.647,24,0.0,0.44,1.0306,noise
6.647,24,0.0,0.44,1.0306,noise
6.647,24,0.0,0.44,1.0306,noise
6.647,24,0.0,0.435,1.0306,noise
6.647,24,0.0,0.4329,1.0306,noise
6.647,24,0.0,0.4329,1.0306,noise
6.647,24,0.0,0.4308,1.0306,noise
6.647,24,0.0,0.4308,1.0306,noise
6.647,24,0.0,0.4308,1.0306,noise
6.647,24,0.0,0.4308,1.0306,noise
6.647,24,0.0,0.4308,1.0306,noise
6.647,24,0.0,0.4308,1.0306,noise
6.647,24,0.0,0.4308,1.0306,noise
6.647,24,0.0,0.4358,1.0306,noise
6.647,24,0.0,0.4429,1.0306,noise
6.647,24,0.0,0.4429,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4408,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4387,1.0306,noise
6.647,24,0.0,0.4366,1.0306,noise
6.647,24,0.0,0.4344,1.0306,noise
6.647,24,0.0,0.4344,1.0306,noise
6.647,24,0.0,0.4344,1.0306,noise
6.647,24,0.0,0.4323,1.0306,noise
6.647,24,0.0,0.4323,1.0306,noise
6.647,24,0.0,0.4344,1.0306,noise
6.647,24,0.0,0.4344,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4394,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4437,1.0306,noise
6.663,24,0.0,0.4416,1.0306,noise
6.663,24,0.0,0.4366,1.0306,noise
6.663,24,0.0,0.4366,1.0306,noise
6.663,24,0.0,0.4366,1.0306,noise
6.663,24,0.0,0.4387,1.0306,noise
6.663,24,0.0,0.4387,1.0306,noise
6.663,24,0.0,0.4387,1.0306,noise
6.663,24,0.0,0.4387,1.0306,noise
6.663,24,0.0,0.4387,1.0306,noise
6.663,24,0.0,0.4366,1.0306,noise
6.663,24,0.0,0.4344,1.0306,noise
6.663,24,0.0,0.4344,1.0306,noise
6.663,24,0.0,0.4323,1.0306,noise
6.663,24,0.0,0.4323,1.0306,noise
6.663,24,0.0,0.4344,1.0306,noise
6.663,24,0.0,0.4344,1.0306,noise
6.663,24,0.0,0.4323,1.0306,noise
6.663,24,0.0,0.4273,1.0306,noise
6.663,24,0.0,0.4252,1.0306,noise
6.663,24,0.0,0.4252,1.0306,noise
6.663,24,0.0,0.4273,1.0306,noise
6.663,24,0.0,0.4273,1.0306,noise
6.663,24,0.0,0.4252,1.0306,noise
6.678,24,0.0,0.4252,1.0306,noise
6.678,24,0.0,0.4252,1.0306,noise
6.678,24,0.0,0.4273,1.0306,noise
6.678,24,0.0,0.4252,1.0306,noise
6.678,24,0.0,0.4252,1.0306,noise
6.678,24,0.0,0.4202,1.0306,noise
6.678,24,0.0,0.4202,1.0306,noise
6.678,24,0.0,0.4181,1.0306,noise
6.678,24,0.0,0.4181,1.0306,noise
6.678,24,0.0,0.4181,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4152,1.0306,noise
6.678,24,0.0,0.4152,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4152,1.0306,noise
6.678,24,0.0,0.4152,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4109,1.0306,noise
6.678,24,0.0,0.4109,1.0306,noise
6.678,24,0.0,0.4109,1.0306,noise
6.678,24,0.0,0.4109,1.0306,noise
6.678,24,0.0,0.4109,1.0306,noise
6.678,24,0.0,0.4088,1.0306,noise
6.678,24,0.0,0.4088,1.0306,noise
6.678,24,0.0,0.4109,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4131,1.0306,noise
6.678,24,0.0,0.4152,1.0306,noise
6.678,24,0.0,0.4152,1.0306,noise
6.678,24,0.0,0.4152,1.0306,noise
6.678,24,0.0,0.4202,1.0306,noise
6.678,24,0.0,0.4202,1.0306,noise
6.678,24,0.0,0.4202,1.0306,noise
6.678,24,0.0,0.4202,1.0306,noise
6.678,24,0.0,0.4202,1.0306,noise
6.678,24,0.0,0.4181,1.0306,noise
6.678,24,0.0,0.4181,1.0306,noise
6.678,24,0.0,0.4181,1.0306,noise
6.678,24,0.0,0.4181,1.0306,noise
6.678,24,0.0,0.4202,1.0306,noise
6.678,24,0.0,0.4202,1.0306,noise
6.694,24,0.0,0.4181,1.0306,noise
6.694,24,0.0,0.4181,1.0306,noise
6.694,24,0.0,0.4181,1.0306,noise
6.694,24,0.0,0.4181,1.0306,noise
6.694,24,0.0,0.4159,1.0306,noise
6.694,24,0.0,0.4159,1.0306,noise
6.694,24,0.0,0.4159,1.0306,noise
6.694,24,0.0,0.4159,1.0306,noise
6.694,24,0.0,0.4181,1.0306,noise
6.694,24,0.0,0.4181,1.0306,noise
6.694,24,0.0,0.4181,1.0306,noise
6.694,24,0.0,0.4181,1.0306,noise
6.694,24,0.0,0.4202,1.0306,noise
6.694,24,0.0,0.4223,1.0306,noise
6.694,24,0.0,0.4244,1.0306,noise
6.694,24,0.0,0.4244,1.0306,noise
6.694,24,0.0,0.4244,1.0306,noise
6.694,24,0.0,0.4273,1.0306,noise
6.694,24,0.0,0.4294,1.0306,noise
6.694,24,0.0,0.4294,1.0306,noise
6.694,24,0.0,0.4273,1.0306,noise
6.694,24,0.0,0.4273,1.0306,noise
6.694,24,0.0,0.4273,1.0306,noise
6.694,24,0.0,0.4273,1.0306,noise
6.694,24,0.0,0.4294,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4294,1.0306,noise
6.694,24,0.0,0.4294,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4337,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.694,24,0.0,0.4316,1.0306,noise
6.709,24,0.0,0.4316,1.0306,noise
6.709,24,0.0,0.4316,1.0306,noise
6.709,24,0.0,0.4337,1.0306,noise
6.709,24,0.0,0.4337,1.0306,noise
6.709,24,0.0,0.4316,1.0306,noise
6.709,24,0.0,0.4316,1.0306,noise
6.709,24,0.0,0.4316,1.0306,noise
6.709,24,0.0,0.4316,1.0306,noise
6.709,24,0.0,0.4337,1.0306,noise
6.709,24,0.0,0.4337,1.0306,noise
6.709,24,0.0,0.4316,1.0306,noise
6.709,24,0.0,0.4316,1.0306,noise
6.709,24,0.0,0.4337,1.0306,noise
6.709,24,0.0,0.4337,1.0306,noise
6.709,24,0.0,0.4358,1.0306,noise
6.709,24,0.0,0.4308,1.0306,noise
6.709,24,0.0,0.4258,1.0306,noise
6.709,24,0.0,0.4258,1.0306,noise
6.709,24,0.0,0.4279,1.0306,noise
6.709,24,0.0,0.4279,1.0306,noise
6.709,24,0.0,0.4258,1.0306,noise
6.709,24,0.0,0.4258,1.0306,noise
6.709,24,0.0,0.4279,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.4279,1.0306,noise
6.709,24,0.0,0.4279,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.4279,1.0306,noise
6.709,24,0.0,0.4279,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.4279,1.0306,noise
6.709,24,0.0,0.4279,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.4322,1.0306,noise
6.709,24,0.0,0.4322,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.4372,1.0306,noise
6.709,24,0.0,0.4372,1.0306,noise
6.709,24,0.0,0.435,1.0306,noise
6.709,24,0.0,0.4372,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.4322,1.0306,noise
6.709,24,0.0,0.4322,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.709,24,0.0,0.43,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.43,1.0306,noise
6.725,24,0.0,0.43,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.43,1.0306,noise
6.725,24,0.0,0.43,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4343,1.0306,noise
6.725,24,0.0,0.4343,1.0306,noise
6.725,24,0.0,0.4364,1.0306,noise
6.725,24,0.0,0.4343,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4343,1.0306,noise
6.725,24,0.0,0.4343,1.0306,noise
6.725,24,0.0,0.4343,1.0306,noise
6.725,24,0.0,0.4343,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4322,1.0306,noise
6.725,24,0.0,0.4343,1.0306,noise
6.725,24,0.0,0.4343,1.0306,noise
6.725,24,0.0,0.4343,1.0306,noise
6.725,24,0.0,0.4364,1.0306,noise
6.725,24,0.0,0.4364,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4414,1.0306,noise
6.725,24,0.0,0.4414,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4414,1.0306,noise
6.725,24,0.0,0.4414,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4414,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.725,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4457,1.0306,noise
6.742,24,0.0,0.4457,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4457,1.0306,noise
6.742,24,0.0,0.4435,1.0306,noise
6.742,24,0.0,0.4414,1.0306,noise
6.742,24,0.0,0.4393,1.0306,noise
6.742,24,0.0,0.4393,1.0306,noise
6.742,24,0.0,0.4393,1.0306,noise
6.742,24,0.0,0.4393,1.0306,noise
6.742,24,0.0,0.4372,1.0306,noise
6.742,24,0.0,0.4372,1.0306,noise
6.742,24,0.0,0.4372,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.43,1.0306,noise
6.742,24,0.0,0.43,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.43,1.0306,noise
6.742,24,0.0,0.43,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.43,1.0306,noise
6.742,24,0.0,0.43,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.4343,1.0306,noise
6.742,24,0.0,0.4364,1.0306,noise
6.742,24,0.0,0.4364,1.0306,noise
6.742,24,0.0,0.4364,1.0306,noise
6.742,24,0.0,0.4364,1.0306,noise
6.742,24,0.0,0.4364,1.0306,noise
6.742,24,0.0,0.4343,1.0306,noise
6.742,24,0.0,0.4322,1.0306,noise
6.742,24,0.0,0.43,1.0306,noise
6.742,24,0.0,0.43,1.0306,noise
6.742,24,0.0,0.43,1.0306,noise
6.742,24,0.0,0.425,1.0306,noise
6.758,24,0.0,0.4229,1.0306,noise
6.758,24,0.0,0.4229,1.0306,noise
6.758,24,0.0,0.425,1.0306,noise
6.758,24,0.0,0.425,1.0306,noise
6.758,24,0.0,0.4229,1.0306,noise
6.758,24,0.0,0.425,1.0306,noise
6.759,24,0.0,0.4229,1.0306,noise
6.759,24,0.0,0.4208,1.0306,noise
6.759,24,0.0,0.4208,1.0306,noise
6.759,24,0.0,0.4208,1.0306,noise
6.759,24,0.0,0.4187,1.0306,noise
6.759,24,0.0,0.4187,1.0306,noise
6.759,24,0.0,0.4166,1.0306,noise
6.759,24,0.0,0.4166,1.0306,noise
6.762,24,0.0,0.4187,1.0306,noise
6.762,24,0.0,0.4208,1.0306,noise
6.762,24,0.0,0.4187,1.0306,noise
6.762,24,0.0,0.4187,1.0306,noise
6.763,24,0.0,0.4208,1.0306,noise
6.763,24,0.0,0.4208,1.0306,noise
6.763,24,0.0,0.4208,1.0306,noise
6.763,24,0.0,0.4208,1.0306,noise
6.763,24,0.0,0.4187,1.0306,noise
6.763,24,0.0,0.4166,1.0306,noise
6.763,24,0.0,0.4187,1.0306,noise
6.763,24,0.0,0.4187,1.0306,noise
6.763,24,0.0,0.4166,1.0306,noise
6.763,24,0.0,0.4166,1.0306,noise
6.766,24,0.0,0.4144,1.0306,noise
6.766,24,0.0,0.4144,1.0306,noise
6.766,24,0.0,0.4166,1.0306,noise
6.766,24,0.0,0.4166,1.0306,noise
6.766,24,0.0,0.4144,1.0306,noise
6.766,24,0.0,0.4144,1.0306,noise
6.766,24,0.0,0.4166,1.0306,noise
6.766,24,0.0,0.4166,1.0306,noise
6.767,24,0.0,0.4166,1.0306,noise
6.767,24,0.0,0.4166,1.0306,noise
6.767,24,0.0,0.4144,1.0306,noise
6.767,24,0.0,0.4144,1.0306,noise
6.767,24,0.0,0.4166,1.0306,noise
6.767,24,0.0,0.4166,1.0306,noise
6.771,24,0.0,0.4166,1.0306,noise
6.771,24,0.0,0.4166,1.0306,noise
6.771,24,0.0,0.4144,1.0306,noise
6.771,24,0.0,0.4144,1.0306,noise
6.771,24,0.0,0.4166,1.0306,noise
6.771,24,0.0,0.4166,1.0306,noise
6.771,24,0.0,0.4144,1.0306,noise
6.771,24,0.0,0.4144,1.0306,noise
6.771,24,0.0,0.4144,1.0306,noise
6.771,24,0.0,0.4144,1.0306,noise
6.771,24,0.0,0.4144,1.0306,noise
6.771,24,0.0,0.4144,1.0306,noise
6.771,24,0.0,0.4123,1.0306,noise
6.771,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4102,1.0306,noise
6.774,24,0.0,0.4102,1.0306,noise
6.774,24,0.0,0.4102,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4173,1.0306,noise
6.774,24,0.0,0.4194,1.0306,noise
6.774,24,0.0,0.4194,1.0306,noise
6.774,24,0.0,0.4194,1.0306,noise
6.774,24,0.0,0.4194,1.0306,noise
6.774,24,0.0,0.4216,1.0306,noise
6.774,24,0.0,0.4216,1.0306,noise
6.774,24,0.0,0.4194,1.0306,noise
6.774,24,0.0,0.4194,1.0306,noise
6.774,24,0.0,0.4173,1.0306,noise
6.774,24,0.0,0.4173,1.0306,noise
6.774,24,0.0,0.4194,1.0306,noise
6.774,24,0.0,0.4216,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4166,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4166,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4144,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.774,24,0.0,0.4123,1.0306,noise
6.789,24,0.0,0.4144,1.0306,noise
6.789,24,0.0,0.4144,1.0306,noise
6.789,24,0.0,0.4123,1.0306,noise
6.789,24,0.0,0.4123,1.0306,noise
6.789,24,0.0,0.4144,1.0306,noise
6.789,24,0.0,0.4144,1.0306,noise
6.789,24,0.0,0.4166,1.0306,noise
6.789,24,0.0,0.4166,1.0306,noise
6.789,24,0.0,0.4166,1.0306,noise
6.789,24,0.0,0.4144,1.0306,noise
6.789,24,0.0,0.4166,1.0306,noise
6.789,24,0.0,0.4166,1.0306,noise
6.789,24,0.0,0.4166,1.0306,noise
6.789,24,0.0,0.4166,1.0306,noise
6.789,23,0.0,0.4094,0.9876,noise
6.789,23,0.0,0.4094,0.9876,noise
6.789,23,0.0,0.4116,0.9876,noise
